Learning rate: 0.001,Epochs: 15,Batch size: 32,Number of channels: 128,L2 coefficient: 0.0001,Temperature threshold: 20
Learning rate: 0.001,Epochs: 15,Batch size: 32,Number of channels: 512,L2 coefficient: 0.0001,Temperature threshold: 20
Learning rate: 0.001,Epochs: 15,Batch size: 32,Number of channels: 512,L2 coefficient: 0.0001,Temperature threshold: 20
Learning rate: 0.001,Epochs: 15,Batch size: 32,Number of channels: 512,L2 coefficient: 0.0001,Temperature threshold: 20
Learning rate: 0.001,Epochs: 15,Batch size: 32,Number of channels: 512,L2 coefficient: 0.0001,Temperature threshold: 20
Learning rate: 0.001,Epochs: 15,Batch size: 32,Number of channels: 512,L2 coefficient: 0.0001,Temperature threshold: 20
